customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling,account.Charges.Monthly,account.Charges.Total,account.Cuentas_Diarias,internet.InternetService_Fiber optic,internet.InternetService_No,account.Contract_One year,account.Contract_Two year,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,PaymentMethod,Contract
8634-MPHTR,1,Male,1,1,0,0.5956921474426305,1,1,0,0,1,0,1,1,1,1.1728400721983174,1.1432442220041117,1.1728400721983177,True,False,False,False,False,True,False,Electronic check,Month-to-month
8637-XJIVR,1,Female,0,0,0,-0.8295205827584317,1,1,1,0,0,0,0,0,1,0.47156173812821356,-0.5966488541341161,0.4715617381282139,True,False,False,False,False,True,False,Electronic check,Month-to-month
8639-NHQEI,0,Female,0,1,1,1.6137012404433893,1,1,1,1,0,0,1,0,1,1.0349109211845293,2.062272359769038,1.0349109211845295,True,False,False,True,False,False,False,Otro,Two year
8640-SDGKB,1,Male,0,0,0,-1.1552834925186746,1,0,0,0,1,1,1,1,1,0.32033821111309646,-0.8735573130022243,0.3203382111130965,False,False,False,False,False,True,False,Electronic check,Month-to-month
8642-GVWRF,1,Female,0,1,0,-1.2367242199587352,1,0,0,1,1,0,0,0,0,0.4964886931307054,-0.9329846521395369,0.49648869313070565,True,False,False,False,False,False,False,Otro,Month-to-month
8644-XLFBW,1,Male,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.22893937610395967,-0.9741690775921583,0.22893937610396006,True,False,False,False,False,True,False,Electronic check,Month-to-month
8644-XYTSV,0,Male,0,1,0,0.3920903288424788,0,0,1,0,0,0,1,0,1,-0.8179927340006982,-0.2883943488984796,-0.8179927340006977,False,False,False,False,False,False,False,Otro,Month-to-month
8645-KOMJQ,0,Male,0,1,1,1.4915401492832983,1,1,0,1,1,1,1,1,1,0.5712695581381809,1.4654621666138827,0.5712695581381814,False,False,False,True,False,False,False,Otro,Two year
8645-KWHJO,0,Male,0,0,0,-0.748079855318371,0,0,0,0,1,1,1,1,1,-0.3244390249513595,-0.6652086796867394,-0.3244390249513593,False,False,False,False,False,True,False,Electronic check,Month-to-month
8646-JCOMS,0,Female,0,1,0,1.369379058123207,1,1,0,1,1,1,0,0,1,0.8570986421667539,1.6990905811659527,0.857098642166754,True,False,True,False,False,False,False,Otro,One year
8647-SDTWQ,0,Male,0,1,1,1.002895784642934,1,1,0,0,0,0,0,0,1,0.3170146171127639,0.7670475473019114,0.3170146171127642,True,False,False,False,False,True,False,Electronic check,Month-to-month
8648-PFRMP,0,Female,1,0,0,-0.748079855318371,0,0,0,0,0,0,1,1,1,-0.6119299059800988,-0.7089960843591838,-0.6119299059800983,False,False,False,False,False,True,False,Electronic check,Month-to-month
8650-RHRKE,1,Male,0,0,0,-1.1552834925186746,0,0,0,0,1,0,0,0,1,-1.166970104035584,-0.9534996578550902,-1.1669701040355835,False,False,False,False,False,True,False,Electronic check,Month-to-month
8651-ENBZX,1,Female,1,0,0,1.125056875803025,1,1,0,0,1,1,1,1,1,1.3705939152180862,1.8360558182496844,1.3705939152180862,True,False,True,False,False,True,False,Electronic check,One year
8652-YHIYU,0,Female,0,0,1,-0.6666391278783103,1,1,0,0,0,1,0,0,1,0.4898415051300408,-0.44803638799897344,0.489841505130041,True,False,True,False,True,False,False,Credit card (automatic),One year
8654-DHAOW,0,Female,0,0,0,-1.2367242199587352,1,1,0,1,0,0,0,0,0,-0.35268957395418365,-0.9609335900337368,-0.3526895739541833,False,False,False,False,False,False,True,Mailed check,Month-to-month
8659-HDIYE,0,Female,1,0,0,1.2879383306831464,1,1,0,1,1,1,0,1,0,0.32864719611392706,1.1424942110424678,0.3286471961139275,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8659-IOOPU,0,Female,0,1,1,1.5729808767233588,1,1,1,0,1,1,0,1,0,1.1861344481996465,2.1529575086901565,1.186134448199647,True,False,False,True,False,True,False,Electronic check,Two year
8660-BUETV,0,Female,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-0.6651074099854147,-0.9404627026100449,-0.6651074099854144,False,False,False,False,False,False,True,Mailed check,Month-to-month
8661-BOYNW,0,Female,0,1,0,1.6137012404433893,1,1,1,0,1,1,1,1,1,0.6526976111463211,1.683869770473768,0.6526976111463213,False,False,False,True,True,False,False,Credit card (automatic),Two year
8663-UPDGF,0,Female,0,0,0,-0.2594354906780068,1,1,1,1,0,0,1,0,1,0.1574821050968162,-0.21162852105963495,0.15748210509681668,False,False,False,False,False,False,False,Otro,Month-to-month
8665-UTDHZ,1,Male,0,1,1,-1.2774445836787656,0,0,0,1,0,0,0,0,0,-1.1486903370337564,-0.9924561095687108,-1.1486903370337562,False,False,False,False,False,True,False,Electronic check,Month-to-month
8668-KNZTI,0,Male,0,0,0,0.7992939660427822,1,0,1,0,1,0,0,0,0,-0.3659839499555126,0.22540727811944272,-0.3659839499555122,False,False,True,False,False,True,False,Electronic check,One year
8670-ERCJH,0,Male,0,0,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,1.6165398712426726,2.596081632146108,1.6165398712426726,True,False,False,True,False,False,False,Otro,Two year
8670-MEFCP,0,Female,0,1,1,0.14776814652229667,1,1,1,1,1,1,1,1,1,0.9352031011745621,0.48508754401567233,0.9352031011745621,False,False,False,True,True,False,False,Credit card (automatic),Two year
8671-KKKOS,0,Female,0,1,0,0.5549717837226001,0,0,1,1,0,0,1,0,0,-0.6385186579827569,-0.09599447809089245,-0.6385186579827564,False,False,False,False,False,True,False,Electronic check,Month-to-month
8672-OAUPW,0,Male,0,0,1,0.758573602322752,1,0,0,0,0,1,0,0,0,-0.562075995975115,0.033978009732806534,-0.5620759959751148,False,False,True,False,True,False,False,Credit card (automatic),One year
8676-OOQEJ,0,Male,0,0,0,-1.1552834925186746,0,0,0,0,0,1,0,0,0,-1.1387195550327598,-0.9535437761469515,-1.1387195550327596,False,False,False,False,False,True,False,Electronic check,Month-to-month
8676-TRMJS,1,Male,0,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,0,0.3402797751150897,-0.9135284854286573,0.34027977511509,True,False,False,False,False,False,True,Mailed check,Month-to-month
8677-HDZEE,0,Female,0,0,0,0.9621754209229036,1,1,0,1,0,1,1,1,1,1.3523141482162588,1.604677436582546,1.352314148216259,True,False,False,False,False,False,False,Otro,Month-to-month
8679-JOEVF,1,Female,1,0,0,-0.6666391278783103,1,0,0,0,0,1,1,0,0,-0.17820088893674074,-0.5540526433419295,-0.17820088893674038,False,False,False,False,False,True,False,Electronic check,Month-to-month
8679-LZBMD,0,Male,0,1,0,0.47353105628253944,1,0,0,0,0,0,1,1,1,0.8604222361670865,0.7475472622991705,0.8604222361670868,True,False,True,False,False,False,False,Otro,One year
8680-CGLTP,0,Male,0,0,0,-0.13727439951791576,1,0,1,1,0,1,0,0,1,-0.19980424993890028,-0.25744536715770394,-0.19980424993890003,False,False,True,False,False,True,False,Electronic check,One year
8681-ICONS,0,Male,0,1,1,-0.13727439951791576,1,0,0,0,0,0,0,0,1,-1.4660935640654862,-0.7168711994564446,-1.4660935640654857,False,True,False,False,False,False,True,Mailed check,Month-to-month
8685-WHQPW,1,Female,1,0,0,-0.4223169455581282,1,1,0,0,0,0,0,0,1,0.32033821111309646,-0.2590336256647146,0.3203382111130965,True,False,False,False,False,False,False,Otro,Month-to-month
8687-BAFGU,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,1,0,0,0,0.3070438351117673,-0.9731322977334154,0.30704383511176764,True,False,False,False,False,True,False,Electronic check,Month-to-month
8690-UPCZI,0,Male,0,1,1,-0.13727439951791576,1,1,1,0,0,1,1,0,0,0.142525932095321,-0.14174514675116942,0.14252593209532144,False,False,True,False,False,False,False,Otro,One year
8690-ZVLCL,0,Female,0,1,1,1.4508197855632678,1,1,1,1,1,1,1,1,0,0.7723469951582818,1.7127451924970574,0.7723469951582818,False,False,False,True,True,False,False,Credit card (automatic),Two year
8695-ARGXZ,0,Male,1,1,0,0.06632741908223598,1,1,0,0,0,0,0,0,1,0.358559542116917,0.06426521709566108,0.3585595421169171,True,False,False,False,False,True,False,Electronic check,Month-to-month
8695-WDYEA,0,Male,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,-0.44907379996381874,-0.983169209131885,-0.44907379996381847,False,False,False,False,False,False,True,Mailed check,Month-to-month
8696-JKZNU,1,Female,1,0,0,0.18848851024232702,1,1,0,0,0,0,0,0,1,0.3818247001192428,0.2478634886768979,0.3818247001192429,True,False,False,False,False,True,False,Electronic check,Month-to-month
8699-ASUFO,1,Male,1,1,0,-1.0331224013585834,1,1,0,0,0,0,0,0,1,0.32033821111309646,-0.7728793709744982,0.3203382111130965,True,False,False,False,False,False,True,Mailed check,Month-to-month
8701-DGLVH,0,Male,0,0,0,0.758573602322752,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.5457804636179161,-1.4727407520661502,False,True,False,True,False,False,True,Mailed check,Two year
8705-DWKTI,0,Male,0,0,0,0.7992939660427822,1,0,0,0,1,0,0,1,1,0.6327560471443273,0.9051598599740396,0.6327560471443278,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8705-WZCYL,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6634456129852487,-0.9860148389569455,-0.6634456129852484,False,False,False,False,False,True,False,Electronic check,Month-to-month
8706-HRADD,0,Male,0,0,0,-0.46303730927815856,0,0,1,0,0,1,1,0,1,-0.7049905379894018,-0.5595233115327438,-0.7049905379894014,False,False,False,False,False,False,True,Mailed check,Month-to-month
8707-HOEDG,0,Female,0,1,1,1.5322605130033284,1,1,0,1,1,1,1,1,1,1.5101848632320405,2.386828573847464,1.5101848632320405,True,False,False,True,False,True,False,Electronic check,Two year
8707-RMEZH,0,Female,1,1,0,1.4915401492832983,1,0,1,1,0,0,0,1,0,0.749081837155956,1.6658253891024535,0.749081837155956,True,False,True,False,True,False,False,Credit card (automatic),One year
8708-XPXHZ,1,Female,0,1,1,0.3920903288424788,1,1,0,0,0,0,1,1,1,0.9784098231788811,0.8411442184831411,0.9784098231788814,True,False,False,False,False,True,False,Electronic check,Month-to-month
8709-KRDVL,0,Female,0,0,0,0.025607055362205634,1,1,0,1,0,0,1,1,1,1.1711782751981514,0.45921216583895824,1.1711782751981517,True,False,False,False,False,True,False,Electronic check,Month-to-month
8710-YGLWG,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6601220189849164,-0.9859707206650842,-0.6601220189849161,False,False,False,False,False,False,True,Mailed check,Month-to-month
8711-LOBKY,0,Male,0,1,1,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.4815442306677105,-1.4926823160681437,False,True,False,True,False,False,True,Mailed check,Two year
8713-IGZSO,0,Male,0,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,0,-1.3265026160515319,-0.978426492756784,-1.3265026160515314,False,True,False,False,False,False,True,Mailed check,Month-to-month
8714-CTZJW,0,Female,0,0,0,-1.1552834925186746,1,0,0,0,1,0,0,1,1,0.6011819041411709,-0.8647777729218048,0.6011819041411709,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8714-EUHJO,1,Female,0,1,1,-0.055833672077855064,1,1,0,1,0,0,0,1,1,0.8770402061687477,0.3157615398516,0.8770402061687479,True,False,False,False,False,True,False,Electronic check,Month-to-month
8715-KKTFG,0,Female,0,1,0,1.1657772395230555,1,1,0,0,1,1,1,1,1,1.2808568772091153,1.8700048438370358,1.2808568772091156,True,False,True,False,False,False,False,Otro,One year
8717-VCTXJ,0,Male,0,0,0,0.3920903288424788,1,0,0,0,0,0,0,0,1,-1.502653098069141,-0.6354508918262217,-1.5026530980691402,False,True,True,False,False,False,True,Mailed check,One year
8718-PTMEZ,1,Female,0,0,0,-0.7888002190384014,0,0,0,1,0,0,0,0,1,-1.1204397880309327,-0.8525790652221262,-1.1204397880309322,False,False,False,False,False,True,False,Electronic check,Month-to-month
8720-RQSBJ,0,Male,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6900343649879066,-0.9863677852918369,-0.6900343649879064,False,False,False,False,False,True,False,Electronic check,Month-to-month
8722-NGNBH,1,Male,0,0,0,-1.1145631287986442,0,0,1,0,1,1,0,0,0,-0.8229781250011965,-0.9071975105465457,-0.8229781250011962,False,False,False,False,False,False,True,Mailed check,Month-to-month
8722-PRFDV,0,Female,0,1,1,1.5729808767233588,1,0,1,0,1,0,1,1,0,0.42503142212356193,1.453528168665373,0.42503142212356226,False,False,False,True,True,False,False,Credit card (automatic),Two year
8725-JEDFD,0,Male,0,0,0,-0.21871512695797646,1,0,0,0,0,0,0,0,1,0.142525932095321,-0.21462856490621046,0.14252593209532144,True,False,False,False,False,False,True,Mailed check,Month-to-month
8727-JQFHV,0,Male,0,1,1,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.5102652386694851,-1.4627699700651535,False,True,False,True,False,False,True,Mailed check,Two year
8727-XDPUD,0,Male,0,0,0,0.18848851024232702,0,0,0,0,0,0,1,0,0,-0.9625690730151509,-0.42478604818801297,-0.9625690730151506,False,False,False,True,True,False,False,Credit card (automatic),Two year
8728-SKJLR,0,Male,0,0,0,0.35136996512244845,1,0,0,0,0,1,0,0,1,0.3153528201125979,0.3570783201798058,0.31535282011259824,True,False,False,False,False,True,False,Electronic check,Month-to-month
8731-WBBMB,0,Female,0,1,0,-0.2594354906780068,1,0,0,1,1,1,1,1,0,0.5696077611380149,-0.08875907822562201,0.5696077611380149,False,False,False,False,False,False,False,Otro,Month-to-month
8734-DKSTZ,0,Female,0,1,1,-0.9109613101984924,1,1,0,0,0,0,0,1,0,0.7042133181514708,-0.626980179788832,0.7042133181514711,True,False,False,False,False,True,False,Electronic check,Month-to-month
8734-FNWVH,0,Male,0,1,1,-0.055833672077855064,1,1,0,0,0,0,0,1,0,-0.16823010693574386,-0.20040041578090736,-0.16823010693574364,False,False,False,False,False,False,False,Otro,Month-to-month
8735-DCXNF,0,Male,0,1,0,-0.9109613101984924,1,0,1,0,0,1,0,0,1,-0.32610082195152557,-0.754812930457253,-0.3261008219515252,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8735-IJJEG,0,Male,0,1,0,-0.748079855318371,1,0,0,0,1,0,0,0,0,-0.48397153696730727,-0.7106946385958479,-0.483971536967307,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8735-NBLWT,0,Male,0,0,1,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.4744025490663168,-0.9245580583940085,-1.4744025490663164,False,True,False,False,False,False,True,Mailed check,Month-to-month
8735-SDUFN,0,Female,1,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3447823830533592,-0.22104777637204487,-1.3447823830533587,False,True,False,True,False,False,False,Otro,Two year
8738-JOKAR,0,Female,0,0,0,0.3920903288424788,1,0,1,1,0,1,0,1,1,0.09765741309083585,0.2658196334644896,0.0976574130908362,False,False,True,False,False,False,True,Mailed check,One year
8739-QOTTN,0,Female,0,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.9873163285668571,-1.4760643460664824,False,True,False,False,False,False,True,Mailed check,Month-to-month
8739-WWKDU,1,Male,1,0,0,-0.30015585439803716,1,1,0,1,0,0,1,0,1,0.8222009051632655,-0.036875966996609805,0.8222009051632657,True,False,False,False,False,True,False,Electronic check,Month-to-month
8739-XNIKG,0,Female,0,0,0,-1.1145631287986442,1,1,0,0,0,0,1,0,1,0.6394032351449919,-0.8183873890295374,0.639403235144992,True,False,False,False,False,True,False,Electronic check,Month-to-month
8740-CRYFY,1,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.47156173812821356,-0.9709484422862759,0.4715617381282139,True,False,False,False,False,True,False,Electronic check,Month-to-month
8740-XLHDR,1,Male,0,0,0,-1.1145631287986442,0,0,1,1,1,1,0,0,1,-0.7149613199903985,-0.9091607745343782,-0.7149613199903981,False,False,False,False,False,False,True,Mailed check,Month-to-month
8741-LQOBK,0,Female,0,1,1,0.5549717837226001,0,0,1,1,0,0,0,0,0,-0.9874960280176428,-0.2909532098264411,-0.9874960280176424,False,False,False,False,False,False,False,Otro,Month-to-month
8745-PVESG,0,Female,0,0,0,1.002895784642934,0,0,1,0,1,1,0,0,1,-0.7864185909975417,-0.009478507750677361,-0.7864185909975413,False,False,True,False,True,False,False,Credit card (automatic),One year
8746-BFOAJ,0,Male,1,0,0,-0.46303730927815856,1,0,0,0,0,0,0,0,0,-1.4710789550659844,-0.81626971102019,-1.471078955065984,False,True,True,False,False,False,False,Otro,One year
8746-OQQRW,0,Male,0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,0,-1.3132082400502028,-0.9608232943040833,-1.3132082400502023,False,True,False,False,False,False,True,Mailed check,Month-to-month
8747-UDCOI,0,Female,0,1,0,1.3286586944031769,1,0,0,0,0,0,0,0,0,-1.5093002860698053,-0.4234404402862401,-1.5093002860698048,False,True,False,True,False,False,False,Otro,Two year
8748-HFWBO,0,Male,0,1,1,-0.5444780367182193,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.8479687037226095,-1.4910205190679775,False,True,True,False,False,False,True,Mailed check,One year
8749-CLJXC,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9969341161926433,-1.486035128067479,False,True,False,False,False,False,True,Mailed check,Month-to-month
8749-JMNKX,1,Male,1,1,0,0.758573602322752,1,1,1,0,1,0,1,0,1,0.9651154471775519,1.0902581534785643,0.965115447177552,True,False,False,False,False,False,False,Otro,Month-to-month
8749-TZYEC,0,Male,0,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.328164413051698,-0.17887068935254175,-1.3281644130516974,False,True,False,True,True,False,False,Credit card (automatic),Two year
8750-QWZAJ,0,Female,0,1,1,1.5322605130033284,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.39749888467173405,-1.4943441130683097,False,True,False,True,False,False,False,Otro,Two year
8751-EDEKA,0,Female,0,1,0,-0.1779947632379461,1,0,0,1,1,0,0,1,0,0.8354952811645946,0.06783879873643485,0.835495281164595,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8752-GHJFU,0,Male,1,1,0,1.5729808767233588,1,1,1,1,1,1,0,0,1,0.9052907551715716,1.8994979219463848,0.905290755171572,True,False,True,False,False,True,False,Electronic check,One year
8752-IMQOS,0,Male,0,1,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.9682351673367995,-1.484373331067313,False,True,True,False,False,False,True,Mailed check,One year
8752-STIVR,1,Female,0,0,0,-1.1552834925186746,1,0,0,0,0,0,1,0,1,0.4732235351283796,-0.8720352319330058,0.47322353512837984,True,False,False,False,False,True,False,Electronic check,Month-to-month
8755-IWJHN,0,Male,1,1,0,1.4915401492832983,1,1,0,1,1,0,0,1,1,1.0166311541827018,1.80984955288401,1.016631154182702,True,False,False,False,False,False,False,Otro,Month-to-month
8755-OGKNA,0,Female,0,1,1,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.4906546579370907,-1.5043148950693066,False,True,False,True,False,False,False,Otro,Two year
8756-RDDLT,0,Female,0,0,0,1.4508197855632678,0,0,0,1,0,1,0,1,0,-0.6584602219847502,0.3554238842350031,-0.6584602219847497,False,False,False,False,False,True,False,Electronic check,Month-to-month
8757-TFHHJ,0,Male,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.4972659129686364,-0.9838089243638752,-0.49726591296863604,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8760-ZRHKE,0,Female,1,1,1,1.5729808767233588,1,1,1,1,0,0,1,0,0,0.14751132309581955,1.1924140582836475,0.1475113230958197,False,False,True,False,False,True,False,Electronic check,One year
8761-NSOBC,1,Male,0,0,0,0.47353105628253944,1,0,0,1,0,1,1,1,0,1.1894580421999785,0.9346088197915273,1.1894580421999787,True,False,False,False,False,True,False,Electronic check,Month-to-month
8763-KIAFH,0,Female,0,1,1,-0.21871512695797646,1,0,0,0,0,0,0,0,1,-1.4694171580658184,-0.7484378372832798,-1.469417158065818,False,True,True,False,False,False,True,Mailed check,One year
8766-PAFNE,0,Male,0,1,0,1.5729808767233588,1,0,0,1,1,1,1,1,1,0.47654712912871167,1.4493369309385393,0.47654712912871167,False,False,False,True,True,False,False,Credit card (automatic),Two year
8769-KKTPH,0,Female,0,1,1,1.247217966963116,1,1,1,0,0,0,1,1,1,1.1595456961969886,1.778613802246135,1.1595456961969888,True,False,True,False,True,False,False,Credit card (automatic),One year
8773-HHUOZ,1,Female,0,0,1,-0.62591876415828,1,0,0,0,0,0,1,1,1,-0.0020504069191315333,-0.5235227853738373,-0.0020504069191312675,False,False,False,False,False,False,True,Mailed check,Month-to-month
8774-GSBUN,0,Male,0,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3082228490497045,-0.2129300106695464,-1.3082228490497039,False,True,False,True,False,False,True,Mailed check,Two year
8775-CEBBJ,1,Female,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,1,-0.683387176987242,-0.8278287034878782,-0.6833871769872417,False,False,False,False,False,False,False,Otro,Month-to-month
